uri,check_full_titles_for_volume_info?,check_copyright_ocr_for_edition_info?,check_fm_and_marc_titles_for_differences? 
https://hdl.handle.net/2027/heb.03601.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03602.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03605.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03606.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03613.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03617.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03618.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03620.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03621.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03622.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03625.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03626.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03631.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03632.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03633.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03634.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03635.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03636.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03637.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.03638.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03639.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03641.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03642.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03643.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03649.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03653.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03654.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03657.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03659.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03660.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03661.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03662.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03664.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03665.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03666.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03667.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03668.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.03669.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03670.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03671.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03673.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03675.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03679.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03709.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03711.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03712.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03713.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03714.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03718.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03719.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03720.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03721.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.03722.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03723.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03727.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03730.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03732.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03735.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03743.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.03744.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03746.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03750.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03752.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03753.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03757.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03774.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03779.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03784.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03785.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03789.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03799.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03800.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03801.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03803.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03808.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03809.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03811.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03815.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03817.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03821.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03826.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03827.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03830.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03837.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03840.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03842.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03843.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03847.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03849.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.03859.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03867.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03868.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03879.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03889.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03891.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03894.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.03895,N,N,YES
https://hdl.handle.net/2027/heb.03895.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.03895.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.03897.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03898.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03899.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03906.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03920.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03925.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03928.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03929.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03932.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03934.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03942.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03945.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03947.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03953.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03955.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03956.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03960,N,N,YES
https://hdl.handle.net/2027/heb.03960.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.03960.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.03963.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.03964,N,N,YES
https://hdl.handle.net/2027/heb.03964.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.03964.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.03975.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03978.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03981.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03982.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03984.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03985.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.03987.0001.001,N,N,N
https://hdl.handle.net/2027/heb.03988.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04002.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04009.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04010.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04011.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04012.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04013.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04014.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04015.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04016.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04017.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04018.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04019.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04020.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04021.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04022.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04023.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04024.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04025.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04026.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04027.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04029.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04034,N,N,YES
https://hdl.handle.net/2027/heb.04034.0001.001,YES,N,YES
https://hdl.handle.net/2027/heb.04034.0002.001,YES,N,YES
https://hdl.handle.net/2027/heb.04041.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04043.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04045,N,N,YES
https://hdl.handle.net/2027/heb.04045.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04045.0002.001,N,N,YES
https://hdl.handle.net/2027/heb.04045.0003.001,N,N,YES
https://hdl.handle.net/2027/heb.04049.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04050.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04060.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04064.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04065.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04067.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04070.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04071.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04074.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04075.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04076.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04077.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04078.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04079.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04080.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04081.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04082.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04083.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04085.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04088.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04089.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04090.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04091.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04092.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04093.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04094.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04097.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04111.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04112.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04113.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04114.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04115.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04118.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04119.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04120.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04122.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04123.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04124.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04125.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04126.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04127.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04131.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04136.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04137.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04141.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04143.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04144.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04146.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04147.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04148.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04150.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04151.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04152.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04153.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04154.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04155.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04157.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04158.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04159.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.04160.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04161.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04164.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.04166.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04167.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04168.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04169.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04180.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04182.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04191.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04196.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04197.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04198.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04206.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04207.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04208.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04210.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04212.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04213.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04214.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04216.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04218.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04219.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04221.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04225.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04227.0001.001,N,YES -- CHECK FIRST,YES
https://hdl.handle.net/2027/heb.04228.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04232.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04235.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04238.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04239.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04240.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04242.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04243.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04244.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04246.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04247.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04248.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04250.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04253.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04255.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04257.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04258.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04263.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04266.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04268.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04272.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04277.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04279.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04280.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04281.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04283.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04286.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04287.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04288.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04290.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04291.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04295.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04300.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04310.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04311.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04314.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04315.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04317.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04318.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04320.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04333.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04335.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04338.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04341.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04354.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04355.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04358.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04359.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04360.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04362.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04365.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04367.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04368.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04369.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04370.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04374.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04375.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04378.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04379.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04389.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04390.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04391.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04395.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04396.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04398.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04401.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04403.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04407.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04411.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04414.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04416.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04417.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04418.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04419.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04421.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04425.0001.001,N,YES -- CHECK FIRST,N
https://hdl.handle.net/2027/heb.04426.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04428.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04431.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04435.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04437.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04438.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04441.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04442.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04447.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04448.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04450.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04452.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04456.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04457.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04458.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04459.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04462.0001.001,N,N,YES
https://hdl.handle.net/2027/heb.04464.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04465.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04466.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04477.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04480.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04481.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04484.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04489.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04490.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04494.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04495.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04496.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04497.0001.001,N,N,N
https://hdl.handle.net/2027/heb.04502.0001.001,N,N,N
